icon,id,BUSINESS_NAME,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,1c76b0a87b871897353e5956f6ee53fb08c7b3d0,LA Wonderland Marijuana Dispensary Recreational,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103032819761168330543/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAqHMkqNy78FpaoP01eCFZujM5YLdlG7zQzAOyr1IFQQdQF-ull9y7EDIN80JwUeX6QGsVTQPx5DtR4UQEIDyiR7g7i0zJlUuouS9Jy18s0Qe0UdpaSwqHzKAwYs8bjVtKEhDVkSXVgOYGGk7i0jRuinBMGhS0V1YEXFkuZrjkYLxNuY7tlLgCqA', 'width': 3024}]",ChIJATxHfMXHwoAR2oUcZCuepsA,4.7,ChIJATxHfMXHwoAR2oUcZCuepsA,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",1536,"150 Venice Blvd, Los Angeles",34.0339896,-118.2645336,34.03550777989272,-118.2630030201072,34.03280812010727,-118.2657026798927,True,"2PMP+H5 Los Angeles, California",85632PMP+H5
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,4b4d46bf7b9d04f3c1b05d6a79c467bc6cf15759,"Herbarium Recreational Dispensary in West Hollywood, LA","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103889684737528073893/photos"">Unrivaled Los Angeles</a>'], 'photo_reference': 'CmRZAAAAbjnsSjvSG6SeKMk2hd-qKPVjWq_AHMoC9aZDOgn1QV-l_mA7rsm84giIUe2icjm90-ayLkFoyA31sx0bgJqbapWPFw1g9YJo4CtlSC1CHhoVNptzF0q0PZexObnx2UoHEhD7HwmJxM43IX_DHY8O46GnGhTrCEOunXqaD-HH9ckob_w8q62ClA', 'width': 4032}]",ChIJ_0NzJiq_woARb1qwQXCDmAs,4.7,ChIJ_0NzJiq_woARb1qwQXCDmAs,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",239,"979 N La Brea Ave, West Hollywood",34.0885505,-118.3446302,34.08989847989272,-118.3430033701073,34.08719882010727,-118.3457030298927,True,"3MQ4+C4 West Hollywood, Central LA, CA",85633MQ4+C4
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,f7344a69ac31c40eb5d2457e8ef5166fd959003b,Hollyweed Dispensary,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100349729399833269184/photos"">Hollyweed Dispensary</a>'], 'photo_reference': 'CmRaAAAAkCBnO1dx8BYNvCr258mrViV4gPa9MMdHekJAWb6058F9xUSfAyf04ClhKLGfc5iILg1ZsU-CGjBYuu9wUm6M9FSGLVfQIIYIvtlx_mg964zjo1SfxelPKVAMIcAGvpGkEhCuaATqmcSLxaa74ovC6OX0GhRDhGtSdmxevhAgruC4zQMNlUvkuw', 'width': 4032}]",ChIJW5UaFDi_woARLU4KXIGtcwA,4.6,ChIJW5UaFDi_woARLU4KXIGtcwA,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",444,"5158-5160 Venice Blvd, Los Angeles",34.0444393,-118.352588,34.04591077989271,-118.3511358201073,34.04321112010727,-118.3538354798927,True,"2JVW+QX Los Angeles, California",85632JVW+QX
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,e587b1ee2062348d4d0d368359dcab57dd3430ce,City Compassionate Caregivers,"[{'height': 1299, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108651219706345873949/photos"">City Compassionate Caregivers</a>'], 'photo_reference': 'CmRaAAAAx9ik8gHEfbFm639IfH79fJQIJDOkDuAOwzxJ4HYMey-SsUmIP5lYWlayJJlJRKW1nHQF9OoRbhLT_enS9ydkRCJSQBLAXXJxcPtnBq9SJmQA6KwVZjqc4VMjhH6WDRpUEhACcG1DEPSJWuxYt70uzKzNGhS5_92q24wmWk8aUWqkiCSaV506Pw', 'width': 1732}]",ChIJSwlkgR7GwoARhR6XZr4hLP4,4.7,ChIJSwlkgR7GwoARhR6XZr4hLP4,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",141,"2235 E 7th St, Los Angeles",34.0347966,-118.2240992,34.03601142989272,-118.2227503701073,34.03331177010728,-118.2254500298928,True,"2QMG+W9 Los Angeles, California",85632QMG+W9
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,1f0389ca848f5f1c0d0b7166aead455a2fc7f6d8,Rite Greens LA - Maywood Dispensary,"[{'height': 888, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105298966930292244224/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAANylGcIM7DyTABxsefCuCabfzrRwqd-fTbaFwYIZVGmNUf9tamYH4SjmuLpRE7gPJXpKrqpqVJKYwL3ZSGe7blNYXWhFdlgbJOUsOQsf3SRq9kw7a6ACwcoaB5SYfi_1XEhAwQn2dYVbN-6czL5Hvf0pQGhQHmodDWd4fIXCwXgWAudTf_YB8Rg', 'width': 1579}]",ChIJIzXsEHnPwoAR1COSMkIEQcA,4.7,ChIJIzXsEHnPwoAR1COSMkIEQcA,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",75,"3951 E Slauson Ave, Maywood",33.9882829,-118.1948175,33.98953682989272,-118.1934804701073,33.98683717010728,-118.1961801298927,True,"XRQ4+83 Maywood, California",8553XRQ4+83
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,aeeacdf9a63ad37a68f65b78605cd2f195317fe2,Koreatown (Ktown) Marijuana Dispensary,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118030574711415511610/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAFWbsaY53KG1jQWlTaINkkIXw0TocjVPB-k8pKUCD1LPpahcGEVsif-N3aaDrevqYr6Gm2kCH0BJTbnPcJleOlWxSeVezxcYLppvWbpJMrNoIFCM55q1VO-qLBlgVZWPpEhDDrGpn2RuxENXMZ0GFgPGWGhQifO4Ey-zQqo3hVQkt7A6CnEoRQw', 'width': 3264}]",ChIJoV4plNS-woARRXBNu59hSG4,4.3,ChIJoV4plNS-woARRXBNu59hSG4,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",115,"7382 Melrose Ave, Los Angeles",34.0834315,-118.3509527,34.08485967989272,-118.3496002201072,34.08216002010728,-118.3522998798927,True,"3JMX+9J Los Angeles, California",85633JMX+9J
https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,e803cd6b18d1e356fc8519338ed37dd940051205,Going Green,NA,ChIJFTCX7HC3woARxsaqX_s73i4,1.0,ChIJFTCX7HC3woARxsaqX_s73i4,GOOGLE,"['health', 'point_of_interest', 'establishment']",1,"5830 Overhill Dr, Los Angeles",33.9877785,-118.353888,33.98915972989272,-118.3527472701073,33.98646007010728,-118.3554469298927,True,"XJQW+4C View Park-Windsor Hills, South Los Angeles, CA",8553XJQW+4C
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,0ec9339e2f145d5f136f9f89e330aec5b0706676,New Age Care Center,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109280253238786409768/photos"">Nathan Kalish</a>'], 'photo_reference': 'CmRaAAAA4Ju-42HvLeMoGbpx9yDJMqNWiegDAAOfbrcR0jef6beimS4aq1geKRxxjaura9WnxCP_Ofrq5IoWaVUtD_AuITONFEuWPH8NvacgzYSLExBAfNF5N21GP_6d7TKFU4YQEhAIueVffajwytE6xUkkltnOGhSVcspPEPB_5h0p5FNW2KtSQs6ENg', 'width': 4032}]",ChIJezW0UQzIwoARe7xxWJNLCL4,4.4,ChIJezW0UQzIwoARe7xxWJNLCL4,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",57,"350 W Martin Luther King Jr Blvd, Los Angeles",34.0107727,-118.2797042,34.01221502989272,-118.2784548701073,34.00951537010727,-118.2811545298928,True,"2P6C+84 Los Angeles, California",85632P6C+84
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,d7326f9fb62d75a5e89aaa28fcfe3196d2964574,Stone Age Farmacy,"[{'height': 398, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112341703380740476651/photos"">Stone Age Pharmacy</a>'], 'photo_reference': 'CmRaAAAAKXkZVWLeWfKhtxuV6z24hzWF8KanecLv4L58oFd-IhjWneMA50zt2aoxSIy2KX1TLIuRpjmyPLxRuJ9J064mccPt5NAjg0itVFvIWahUUMlFcv1XCfsYv7iuRPcbyVXkEhCzupK4Ls2oVOa4m7SkUVwaGhQ1qTOygD7wjdwKxZacMte9VKIRVQ', 'width': 683}]",ChIJNT02bmXKwoARvWGJ8-9Xylw,4.5,ChIJNT02bmXKwoARvWGJ8-9Xylw,GOOGLE,"['point_of_interest', 'store', 'establishment']",307,"621 W Rosecrans Ave Suite #101, Gardena",33.9027343,-118.2858419,33.90417172989272,-118.2843198701072,33.90147207010727,-118.2870195298927,True,"WP37+3M Gardena, California",8553WP37+3M
https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,f94939e71696c40513a5c331bb68effbb7bd2c73,LAX CC 21+ LAX Airport Marijuana Dispensary,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110638283249948456201/photos"">Premium Pacific</a>'], 'photo_reference': 'CmRaAAAAWRdrJEPYaPe407Gh17OZb79fRXvSUYaCU7fgmW16L0-ClxCj9Pv8xKT4PhnQb5y2xzebAM1TUfmbOo6kbiA7XDq8ZqkW4rd4kKLrVOtCy77FrPBOuO1rd64B8OD3cwxqEhCuSOK5_pB-XK1RYE9DddFZGhSuGgjvUGh7g1jwJ2vMFFaV-hnpLw', 'width': 3024}]",ChIJxXs9spSwwoARFX08T-5D_FQ,4.4,ChIJxXs9spSwwoARFX08T-5D_FQ,GOOGLE,"['point_of_interest', 'store', 'establishment']",402,"8332 Lincoln Blvd, Los Angeles",33.96200280000001,-118.4208329,33.96330212989272,-118.4195522701073,33.96060247010728,-118.4222519298927,True,"XH6H+RM Los Angeles, California",8553XH6H+RM
